country,year,coal_production,coal_prod_per_capita,coal_prod_change_twh
Colombia,1992,175.741,5178.135,14.998
Colombia,1993,174.24,5033.704,-1.501
Colombia,1994,181.88,5153.065,7.64
Colombia,1995,206.556,5742.429,24.676
Colombia,1996,237.242,6476.264,30.686
Colombia,1997,262.745,7045.615,25.502
Colombia,1998,269.317,7097.67,6.572
Colombia,1999,262.841,6811.993,-6.476
Colombia,2000,306.881,7825.564,44.04
Colombia,2001,352.377,8845.264,45.496
Colombia,2002,316.851,7832.366,-35.526
Colombia,2003,401.46,9777.96,84.609
Colombia,2004,432.432,10382.947,30.971
Colombia,2005,478.875,11342.113,46.443
Colombia,2006,528.804,12363.055,49.929
Colombia,2007,558.446,12895.163,29.642
Colombia,2008,587.205,13401.818,28.759
Colombia,2009,581.655,13125.788,-5.55
Colombia,2010,593.98,13253.715,12.325
Colombia,2011,685.478,15128.995,91.498
Colombia,2012,717.504,15672.042,32.026
Colombia,2013,687.234,14862.989,-30.27
Colombia,2014,714.308,15302.911,27.075
Colombia,2015,690.805,14660.631,-23.503
Colombia,2016,728.425,15294.703,37.62
Colombia,2017,729.32,15083.65,0.895
Colombia,2018,690.182,14006.174,-39.138
Colombia,2019,682.592,13600.867,-7.59
Colombia,2020,428.344,8410.333,-254.248
Colombia,2021,471.276,9148.057,42.933
Colombia,2022,459.383,8855.739,-11.894
Comoros,1980,0.0,0.0,
Comoros,1981,0.0,0.0,0.0
Comoros,1982,0.0,0.0,0.0
Comoros,1983,0.0,0.0,0.0
Comoros,1984,0.0,0.0,0.0
Comoros,1985,0.0,0.0,0.0
Comoros,1986,0.0,0.0,0.0
Comoros,1987,0.0,0.0,0.0
Comoros,1988,0.0,0.0,0.0
Comoros,1989,0.0,0.0,0.0
Comoros,1990,0.0,0.0,0.0
Comoros,1991,0.0,0.0,0.0
Comoros,1992,0.0,0.0,0.0
Comoros,1993,0.0,0.0,0.0
Comoros,1994,0.0,0.0,0.0
Comoros,1995,0.0,0.0,0.0
Comoros,1996,0.0,0.0,0.0
Comoros,1997,0.0,0.0,0.0
Comoros,1998,0.0,0.0,0.0
Comoros,1999,0.0,0.0,0.0
Comoros,2000,0.0,0.0,0.0
Comoros,2001,0.0,0.0,0.0
Comoros,2002,0.0,0.0,0.0
Comoros,2003,0.0,0.0,0.0
Comoros,2004,0.0,0.0,0.0
Comoros,2005,0.0,0.0,0.0
Comoros,2006,0.0,0.0,0.0
Comoros,2007,0.0,0.0,0.0
Comoros,2008,0.0,0.0,0.0
Comoros,2009,0.0,0.0,0.0
Comoros,2010,0.0,0.0,0.0
Comoros,2011,0.0,0.0,0.0
Comoros,2012,0.0,0.0,0.0
Comoros,2013,0.0,0.0,0.0
Comoros,2014,0.0,0.0,0.0
Comoros,2015,0.0,0.0,0.0
Comoros,2016,0.0,0.0,0.0
Congo,1980,0.0,0.0,
Congo,1981,0.0,0.0,0.0
Congo,1982,0.0,0.0,0.0
Congo,1983,0.0,0.0,0.0
Congo,1984,0.0,0.0,0.0
Congo,1985,0.0,0.0,0.0
Congo,1986,0.0,0.0,0.0
Congo,1987,0.0,0.0,0.0
Congo,1988,0.0,0.0,0.0
Congo,1989,0.0,0.0,0.0
Congo,1990,0.0,0.0,0.0
Congo,1991,0.0,0.0,0.0
Congo,1992,0.0,0.0,0.0
Congo,1993,0.0,0.0,0.0
Congo,1994,0.0,0.0,0.0
Congo,1995,0.0,0.0,0.0
Congo,1996,0.0,0.0,0.0
Congo,1997,0.0,0.0,0.0
Congo,1998,0.0,0.0,0.0
Congo,1999,0.0,0.0,0.0
Congo,2000,0.0,0.0,0.0
Congo,2001,0.0,0.0,0.0
Congo,2002,0.0,0.0,0.0
Congo,2003,0.0,0.0,0.0
Congo,2004,0.0,0.0,0.0
Congo,2005,0.0,0.0,0.0
Congo,2006,0.0,0.0,0.0
Congo,2007,0.0,0.0,0.0
Congo,2008,0.0,0.0,0.0
Congo,2009,0.0,0.0,0.0
Congo,2010,0.0,0.0,0.0
Congo,2011,0.0,0.0,0.0
Congo,2012,0.0,0.0,0.0
Congo,2013,0.0,0.0,0.0
Congo,2014,0.0,0.0,0.0
Congo,2015,0.0,0.0,0.0
Congo,2016,0.0,0.0,0.0
Cook Islands,1980,0.0,0.0,
Cook Islands,1981,0.0,0.0,0.0
Cook Islands,1982,0.0,0.0,0.0
Cook Islands,1983,0.0,0.0,0.0
Cook Islands,1984,0.0,0.0,0.0
Cook Islands,1985,0.0,0.0,0.0
Cook Islands,1986,0.0,0.0,0.0
Cook Islands,1987,0.0,0.0,0.0
Cook Islands,1988,0.0,0.0,0.0
Cook Islands,1989,0.0,0.0,0.0
Cook Islands,1990,0.0,0.0,0.0
Cook Islands,1991,0.0,0.0,0.0
Cook Islands,1992,0.0,0.0,0.0
Cook Islands,1993,0.0,0.0,0.0
Cook Islands,1994,0.0,0.0,0.0
Cook Islands,1995,0.0,0.0,0.0
Cook Islands,1996,0.0,0.0,0.0
Cook Islands,1997,0.0,0.0,0.0
Cook Islands,1998,0.0,0.0,0.0
Cook Islands,1999,0.0,0.0,0.0
Cook Islands,2000,0.0,0.0,0.0
Cook Islands,2001,0.0,0.0,0.0
Cook Islands,2002,0.0,0.0,0.0
Cook Islands,2003,0.0,0.0,0.0
Cook Islands,2004,0.0,0.0,0.0
Cook Islands,2005,0.0,0.0,0.0
Cook Islands,2006,0.0,0.0,0.0
Cook Islands,2007,0.0,0.0,0.0
Cook Islands,2008,0.0,0.0,0.0
Cook Islands,2009,0.0,0.0,0.0
Cook Islands,2010,0.0,0.0,0.0
Cook Islands,2011,0.0,0.0,0.0
Cook Islands,2012,0.0,0.0,0.0
Cook Islands,2013,0.0,0.0,0.0
Cook Islands,2014,0.0,0.0,0.0
Cook Islands,2015,0.0,0.0,0.0
Cook Islands,2016,0.0,0.0,0.0
Costa Rica,1980,0.0,0.0,
Costa Rica,1981,0.0,0.0,0.0
Costa Rica,1982,0.0,0.0,0.0
Costa Rica,1983,0.0,0.0,0.0
Costa Rica,1984,0.0,0.0,0.0
Costa Rica,1985,0.0,0.0,0.0
Costa Rica,1986,0.0,0.0,0.0
Costa Rica,1987,0.0,0.0,0.0
Costa Rica,1988,0.0,0.0,0.0
Costa Rica,1989,0.0,0.0,0.0
Costa Rica,1990,0.0,0.0,0.0
Costa Rica,1991,0.0,0.0,0.0
Costa Rica,1992,0.0,0.0,0.0
Costa Rica,1993,0.0,0.0,0.0
Costa Rica,1994,0.0,0.0,0.0
Costa Rica,1995,0.0,0.0,0.0
Costa Rica,1996,0.0,0.0,0.0
Costa Rica,1997,0.0,0.0,0.0
Costa Rica,1998,0.0,0.0,0.0
Costa Rica,1999,0.0,0.0,0.0
Costa Rica,2000,0.0,0.0,0.0
Costa Rica,2001,0.0,0.0,0.0
Costa Rica,2002,0.0,0.0,0.0
Costa Rica,2003,0.0,0.0,0.0
Costa Rica,2004,0.0,0.0,0.0
Costa Rica,2005,0.0,0.0,0.0
Costa Rica,2006,0.0,0.0,0.0
Costa Rica,2007,0.0,0.0,0.0
Costa Rica,2008,0.0,0.0,0.0
Costa Rica,2009,0.0,0.0,0.0
Costa Rica,2010,0.0,0.0,0.0
Costa Rica,2011,0.0,0.0,0.0
Costa Rica,2012,0.0,0.0,0.0
Costa Rica,2013,0.0,0.0,0.0
Costa Rica,2014,0.0,0.0,0.0
Costa Rica,2015,0.0,0.0,0.0
Costa Rica,2016,0.0,0.0,0.0
Croatia,1992,1.137,236.995,
Croatia,1993,1.038,216.509,-0.1
Croatia,1994,0.935,194.081,-0.102
Croatia,1995,0.601,125.065,-0.334
Croatia,1996,0.502,105.487,-0.099
Croatia,1997,0.359,76.263,-0.143
Croatia,1998,0.374,80.252,0.015
Croatia,1999,0.128,27.868,-0.246
Croatia,2000,0.0,0.0,-0.128
Croatia,2001,0.0,0.0,0.0
Croatia,2002,0.0,0.0,0.0
Croatia,2003,0.0,0.0,0.0
Croatia,2004,0.0,0.0,0.0
Croatia,2005,0.0,0.0,0.0
Croatia,2006,0.0,0.0,0.0
Croatia,2007,0.0,0.0,0.0
Croatia,2008,0.0,0.0,0.0
Croatia,2009,0.0,0.0,0.0
Croatia,2010,0.0,0.0,0.0
Croatia,2011,0.0,0.0,0.0
Croatia,2012,0.0,0.0,0.0
Croatia,2013,0.0,0.0,0.0
Croatia,2014,0.0,0.0,0.0
Croatia,2015,0.0,0.0,0.0
Croatia,2016,0.0,0.0,0.0
Cuba,1980,0.0,0.0,
Cuba,1981,0.0,0.0,0.0
Cuba,1982,0.0,0.0,0.0
Cuba,1983,0.0,0.0,0.0
Cuba,1984,0.0,0.0,0.0
Cuba,1985,0.0,0.0,0.0
Cuba,1986,0.0,0.0,0.0
Cuba,1987,0.0,0.0,0.0
Cuba,1988,0.0,0.0,0.0
Cuba,1989,0.0,0.0,0.0
Cuba,1990,0.0,0.0,0.0
Cuba,1991,0.0,0.0,0.0
Cuba,1992,0.0,0.0,0.0
Cuba,1993,0.0,0.0,0.0
Cuba,1994,0.0,0.0,0.0
Cuba,1995,0.0,0.0,0.0
Cuba,1996,0.0,0.0,0.0
Cuba,1997,0.0,0.0,0.0
Cuba,1998,0.0,0.0,0.0
Cuba,1999,0.0,0.0,0.0
Cuba,2000,0.0,0.0,0.0
Cuba,2001,0.0,0.0,0.0
Cuba,2002,0.0,0.0,0.0
Cuba,2003,0.0,0.0,0.0
Cuba,2004,0.0,0.0,0.0
Cuba,2005,0.0,0.0,0.0
Cuba,2006,0.0,0.0,0.0
Cuba,2007,0.0,0.0,0.0
Cuba,2008,0.0,0.0,0.0
Cuba,2009,0.0,0.0,0.0
Cuba,2010,0.0,0.0,0.0
Cuba,2011,0.0,0.0,0.0
Cuba,2012,0.0,0.0,0.0
Cuba,2013,0.0,0.0,0.0
Cuba,2014,0.0,0.0,0.0
Cuba,2015,0.0,0.0,0.0
Cuba,2016,0.0,0.0,0.0
Cyprus,1980,0.0,0.0,
Cyprus,1981,0.0,0.0,0.0
Cyprus,1982,0.0,0.0,0.0
Cyprus,1983,0.0,0.0,0.0
Cyprus,1984,0.0,0.0,0.0
Cyprus,1985,0.0,0.0,0.0
Cyprus,1986,0.0,0.0,0.0
Cyprus,1987,0.0,0.0,0.0
Cyprus,1988,0.0,0.0,0.0
Cyprus,1989,0.0,0.0,0.0
Cyprus,1990,0.0,0.0,0.0
Cyprus,1991,0.0,0.0,0.0
Cyprus,1992,0.0,0.0,0.0
Cyprus,1993,0.0,0.0,0.0
Cyprus,1994,0.0,0.0,0.0
Cyprus,1995,0.0,0.0,0.0
Cyprus,1996,0.0,0.0,0.0
Cyprus,1997,0.0,0.0,0.0
Cyprus,1998,0.0,0.0,0.0
Cyprus,1999,0.0,0.0,0.0
Cyprus,2000,0.0,0.0,0.0
Cyprus,2001,0.0,0.0,0.0
Cyprus,2002,0.0,0.0,0.0
Cyprus,2003,0.0,0.0,0.0
Cyprus,2004,0.0,0.0,0.0
Cyprus,2005,0.0,0.0,0.0
Cyprus,2006,0.0,0.0,0.0
Cyprus,2007,0.0,0.0,0.0
Cyprus,2008,0.0,0.0,0.0
Cyprus,2009,0.0,0.0,0.0
Cyprus,2010,0.0,0.0,0.0
Cyprus,2011,0.0,0.0,0.0
Cyprus,2012,0.0,0.0,0.0
Cyprus,2013,0.0,0.0,0.0
Cyprus,2014,0.0,0.0,0.0
Cyprus,2015,0.0,0.0,0.0
Cyprus,2016,0.0,0.0,0.0
Czechia,1981,496.221,48252.496,
Czechia,1982,501.446,48713.91,5.225
Czechia,1983,509.621,49486.559,8.175
Czechia,1984,517.127,50207.918,7.506
Czechia,1985,510.8,49581.055,-6.327
Czechia,1986,509.731,49475.539,-1.07
Czechia,1987,506.904,49204.035,-2.827
Czechia,1988,494.781,48017.707,-12.122
Czechia,1989,473.741,45974.176,-21.041
Czechia,1990,422.059,40971.82,-51.682
Czechia,1991,394.438,38282.422,-27.621
Czechia,1992,365.379,35435.969,-29.059
Czechia,1993,357.697,34664.188,-7.682
Czechia,1994,326.842,31666.738,-30.855
Czechia,1995,316.645,30707.381,-10.197
Czechia,1996,320.433,31123.182,3.788
Czechia,1997,325.277,31644.666,4.843
Czechia,1998,303.558,29575.535,-21.718
Czechia,1999,269.042,26250.236,-34.516
Czechia,2000,291.315,28463.451,22.273
Czechia,2001,294.786,28815.115,3.471
Czechia,2002,282.084,27552.191,-12.702
Czechia,2003,283.6,27673.588,1.516
Czechia,2004,272.229,26530.486,-11.371
Czechia,2005,274.119,26664.938,1.889
Czechia,2006,277.51,26930.105,3.391
Czechia,2007,276.841,26779.365,-0.669
Czechia,2008,264.992,25532.547,-11.849
Czechia,2009,242.524,23271.469,-22.468
Czechia,2010,242.343,23158.0,-0.181
Czechia,2011,244.404,23284.586,2.061
Czechia,2012,235.904,22443.385,-8.5
Czechia,2013,206.758,19664.021,-29.146
Czechia,2014,197.649,18793.006,-9.109
Czechia,2015,196.755,18696.209,-0.894
Czechia,2016,187.356,17796.645,-9.4
Czechia,2017,177.734,16876.732,-9.621
Czechia,2018,171.009,16233.09,-6.725
Czechia,2019,156.245,14828.356,-14.765
Czechia,2020,118.74,11275.375,-37.504
Czechia,2021,122.446,11649.581,3.705
Czechia,2022,133.839,12753.845,11.393
Denmark,1900,0.0,0.0,
Denmark,1901,0.0,0.0,0.0
Denmark,1902,0.0,0.0,0.0
Denmark,1903,0.0,0.0,0.0
Denmark,1904,0.0,0.0,0.0
Denmark,1905,0.0,0.0,0.0
Denmark,1906,0.0,0.0,0.0
Denmark,1907,0.0,0.0,0.0
Denmark,1908,0.0,0.0,0.0
Denmark,1909,0.0,0.0,0.0
Denmark,1910,0.0,0.0,0.0
Denmark,1911,0.0,0.0,0.0
Denmark,1912,0.0,0.0,0.0
Denmark,1913,0.0,0.0,0.0
Denmark,1914,0.0,0.0,0.0
Denmark,1915,0.0,0.0,0.0
Denmark,1916,0.0,0.0,0.0
Denmark,1917,0.0,0.0,0.0
Denmark,1918,0.0,0.0,0.0
Denmark,1919,0.0,0.0,0.0
Denmark,1920,0.0,0.0,0.0
Denmark,1921,0.0,0.0,0.0
Denmark,1922,0.0,0.0,0.0
Denmark,1923,0.0,0.0,0.0
Denmark,1924,0.0,0.0,0.0
Denmark,1925,0.0,0.0,0.0
Denmark,1926,0.0,0.0,0.0
Denmark,1927,0.0,0.0,0.0
Denmark,1928,0.0,0.0,0.0
Denmark,1929,0.0,0.0,0.0
Denmark,1930,0.0,0.0,0.0
Denmark,1931,0.0,0.0,0.0
Denmark,1932,0.0,0.0,0.0
Denmark,1933,0.0,0.0,0.0
Denmark,1934,0.0,0.0,0.0
Denmark,1935,0.0,0.0,0.0
Denmark,1936,0.0,0.0,0.0
Denmark,1937,0.0,0.0,0.0
Denmark,1938,0.0,0.0,0.0
Denmark,1939,0.0,0.0,0.0
Denmark,1940,0.58,150.74,0.58
Denmark,1941,2.564,660.57,1.985
Denmark,1942,4.616,1176.886,2.052
Denmark,1943,6.667,1681.608,2.052
Denmark,1944,5.642,1407.549,-1.026
Denmark,1945,5.898,1455.655,0.256
Denmark,1946,5.898,1439.952,0.0
Denmark,1947,7.18,1734.075,1.282
Denmark,1948,6.155,1470.316,-1.026
Denmark,1949,4.103,970.396,-2.052
Denmark,1950,1.975,462.685,-2.128
Denmark,1951,4.057,943.558,2.082
Denmark,1952,4.106,948.016,0.049
Denmark,1953,2.046,469.09,-2.059
Denmark,1954,1.741,396.247,-0.305
Denmark,1955,2.054,464.044,0.313
Denmark,1956,3.58,802.752,1.526
Denmark,1957,6.565,1461.775,2.985
Denmark,1958,6.27,1386.758,-0.295
Denmark,1959,6.891,1513.935,0.621
Denmark,1960,6.855,1496.09,-0.036
Denmark,1961,6.396,1386.309,-0.459
Denmark,1962,6.555,1410.816,0.159
Denmark,1963,6.442,1376.216,-0.113
Denmark,1964,5.629,1193.062,-0.813
Denmark,1965,5.46,1147.867,-0.169
Denmark,1966,5.083,1059.682,-0.377
Denmark,1967,3.339,690.6,-1.744
Denmark,1968,1.949,400.382,-1.39
Denmark,1969,1.105,225.741,-0.844
Denmark,1970,0.346,70.323,-0.759
Denmark,1971,0.0,0.0,-0.346
Denmark,1972,0.0,0.0,0.0
Denmark,1973,0.0,0.0,0.0
Denmark,1974,0.0,0.0,0.0
Denmark,1975,0.0,0.0,0.0
Denmark,1976,0.0,0.0,0.0
Denmark,1977,0.0,0.0,0.0
Denmark,1978,0.0,0.0,0.0
Denmark,1979,0.0,0.0,0.0
Denmark,1980,0.0,0.0,0.0
Denmark,1981,0.0,0.0,0.0
Denmark,1982,0.0,0.0,0.0
Denmark,1983,0.0,0.0,0.0
Denmark,1984,0.0,0.0,0.0
Denmark,1985,0.0,0.0,0.0
Denmark,1986,0.0,0.0,0.0
Denmark,1987,0.0,0.0,0.0
Denmark,1988,0.0,0.0,0.0
Denmark,1989,0.0,0.0,0.0
Denmark,1990,0.0,0.0,0.0
Denmark,1991,0.0,0.0,0.0
Denmark,1992,0.0,0.0,0.0
Denmark,1993,0.0,0.0,0.0
Denmark,1994,0.0,0.0,0.0
Denmark,1995,0.0,0.0,0.0
Denmark,1996,0.0,0.0,0.0
Denmark,1997,0.0,0.0,0.0
Denmark,1998,0.0,0.0,0.0
Denmark,1999,0.0,0.0,0.0
Denmark,2000,0.0,0.0,0.0
Denmark,2001,0.0,0.0,0.0
Denmark,2002,0.0,0.0,0.0
Denmark,2003,0.0,0.0,0.0
Denmark,2004,0.0,0.0,0.0
Denmark,2005,0.0,0.0,0.0
Denmark,2006,0.0,0.0,0.0
Denmark,2007,0.0,0.0,0.0
Denmark,2008,0.0,0.0,0.0
Denmark,2009,0.0,0.0,0.0
Denmark,2010,0.0,0.0,0.0
Denmark,2011,0.0,0.0,0.0
Denmark,2012,0.0,0.0,0.0
Denmark,2013,0.0,0.0,0.0
Denmark,2014,0.0,0.0,0.0
Denmark,2015,0.0,0.0,0.0
Denmark,2016,0.0,0.0,0.0
Djibouti,1980,0.0,0.0,
Djibouti,1981,0.0,0.0,0.0
Djibouti,1982,0.0,0.0,0.0
Djibouti,1983,0.0,0.0,0.0
Djibouti,1984,0.0,0.0,0.0
Djibouti,1985,0.0,0.0,0.0
Djibouti,1986,0.0,0.0,0.0
Djibouti,1987,0.0,0.0,0.0
Djibouti,1988,0.0,0.0,0.0
Djibouti,1989,0.0,0.0,0.0
Djibouti,1990,0.0,0.0,0.0
Djibouti,1991,0.0,0.0,0.0
Djibouti,1992,0.0,0.0,0.0
Djibouti,1993,0.0,0.0,0.0
Djibouti,1994,0.0,0.0,0.0
Djibouti,1995,0.0,0.0,0.0
Djibouti,1996,0.0,0.0,0.0
Djibouti,1997,0.0,0.0,0.0
Djibouti,1998,0.0,0.0,0.0
Djibouti,1999,0.0,0.0,0.0
Djibouti,2000,0.0,0.0,0.0
Djibouti,2001,0.0,0.0,0.0
Djibouti,2002,0.0,0.0,0.0
Djibouti,2003,0.0,0.0,0.0
Djibouti,2004,0.0,0.0,0.0
Djibouti,2005,0.0,0.0,0.0
Djibouti,2006,0.0,0.0,0.0
Djibouti,2007,0.0,0.0,0.0
Djibouti,2008,0.0,0.0,0.0
Djibouti,2009,0.0,0.0,0.0
Djibouti,2010,0.0,0.0,0.0
Djibouti,2011,0.0,0.0,0.0
Djibouti,2012,0.0,0.0,0.0
Djibouti,2013,0.0,0.0,0.0
Djibouti,2014,0.0,0.0,0.0
Djibouti,2015,0.0,0.0,0.0
Djibouti,2016,0.0,0.0,0.0
Dominica,1980,0.0,0.0,
Dominica,1981,0.0,0.0,0.0
Dominica,1982,0.0,0.0,0.0
Dominica,1983,0.0,0.0,0.0
Dominica,1984,0.0,0.0,0.0
Dominica,1985,0.0,0.0,0.0
Dominica,1986,0.0,0.0,0.0
Dominica,1987,0.0,0.0,0.0
Dominica,1988,0.0,0.0,0.0
Dominica,1989,0.0,0.0,0.0
Dominica,1990,0.0,0.0,0.0
Dominica,1991,0.0,0.0,0.0
Dominica,1992,0.0,0.0,0.0
Dominica,1993,0.0,0.0,0.0
Dominica,1994,0.0,0.0,0.0
Dominica,1995,0.0,0.0,0.0
Dominica,1996,0.0,0.0,0.0
Dominica,1997,0.0,0.0,0.0
Dominica,1998,0.0,0.0,0.0
Dominica,1999,0.0,0.0,0.0
Dominica,2000,0.0,0.0,0.0
Dominica,2001,0.0,0.0,0.0
Dominica,2002,0.0,0.0,0.0
Dominica,2003,0.0,0.0,0.0
Dominica,2004,0.0,0.0,0.0
Dominica,2005,0.0,0.0,0.0
Dominica,2006,0.0,0.0,0.0
Dominica,2007,0.0,0.0,0.0
Dominica,2008,0.0,0.0,0.0
Dominica,2009,0.0,0.0,0.0
Dominica,2010,0.0,0.0,0.0
Dominica,2011,0.0,0.0,0.0
Dominica,2012,0.0,0.0,0.0
Dominica,2013,0.0,0.0,0.0
Dominica,2014,0.0,0.0,0.0
Dominica,2015,0.0,0.0,0.0
Dominica,2016,0.0,0.0,0.0
Dominican Republic,1980,0.0,0.0,
Dominican Republic,1981,0.0,0.0,0.0
Dominican Republic,1982,0.0,0.0,0.0
Dominican Republic,1983,0.0,0.0,0.0
Dominican Republic,1984,0.0,0.0,0.0
Dominican Republic,1985,0.0,0.0,0.0
Dominican Republic,1986,0.0,0.0,0.0
Dominican Republic,1987,0.0,0.0,0.0
Dominican Republic,1988,0.0,0.0,0.0
Dominican Republic,1989,0.0,0.0,0.0
Dominican Republic,1990,0.0,0.0,0.0
Dominican Republic,1991,0.0,0.0,0.0
Dominican Republic,1992,0.0,0.0,0.0
Dominican Republic,1993,0.0,0.0,0.0
Dominican Republic,1994,0.0,0.0,0.0
Dominican Republic,1995,0.0,0.0,0.0
Dominican Republic,1996,0.0,0.0,0.0
Dominican Republic,1997,0.0,0.0,0.0
Dominican Republic,1998,0.0,0.0,0.0
Dominican Republic,1999,0.0,0.0,0.0
Dominican Republic,2000,0.0,0.0,0.0
Dominican Republic,2001,0.0,0.0,0.0
Dominican Republic,2002,0.0,0.0,0.0
Dominican Republic,2003,0.0,0.0,0.0
Dominican Republic,2004,0.0,0.0,0.0
Dominican Republic,2005,0.0,0.0,0.0
Dominican Republic,2006,0.0,0.0,0.0
Dominican Republic,2007,0.0,0.0,0.0
Dominican Republic,2008,0.0,0.0,0.0
Dominican Republic,2009,0.0,0.0,0.0
Dominican Republic,2010,0.0,0.0,0.0
Dominican Republic,2011,0.0,0.0,0.0
Dominican Republic,2012,0.0,0.0,0.0
Dominican Republic,2013,0.0,0.0,0.0
Dominican Republic,2014,0.0,0.0,0.0
Dominican Republic,2015,0.0,0.0,0.0
Dominican Republic,2016,0.0,0.0,0.0
Ecuador,1980,0.0,0.0,
Ecuador,1981,0.0,0.0,0.0
Ecuador,1982,0.0,0.0,0.0
Ecuador,1983,0.0,0.0,0.0
Ecuador,1984,0.0,0.0,0.0
Ecuador,1985,0.0,0.0,0.0
Ecuador,1986,0.0,0.0,0.0
Ecuador,1987,0.0,0.0,0.0
Ecuador,1988,0.0,0.0,0.0
Ecuador,1989,0.0,0.0,0.0
Ecuador,1990,0.0,0.0,0.0
Ecuador,1991,0.0,0.0,0.0
Ecuador,1992,0.0,0.0,0.0
Ecuador,1993,0.0,0.0,0.0
Ecuador,1994,0.0,0.0,0.0
Ecuador,1995,0.0,0.0,0.0
Ecuador,1996,0.0,0.0,0.0
Ecuador,1997,0.0,0.0,0.0
Ecuador,1998,0.0,0.0,0.0
Ecuador,1999,0.0,0.0,0.0
Ecuador,2000,0.0,0.0,0.0
Ecuador,2001,0.0,0.0,0.0
Ecuador,2002,0.0,0.0,0.0
Ecuador,2003,0.0,0.0,0.0
Ecuador,2004,0.0,0.0,0.0
Ecuador,2005,0.0,0.0,0.0
Ecuador,2006,0.0,0.0,0.0
Ecuador,2007,0.0,0.0,0.0
Ecuador,2008,0.0,0.0,0.0
Ecuador,2009,0.0,0.0,0.0
Ecuador,2010,0.0,0.0,0.0
Ecuador,2011,0.0,0.0,0.0
Ecuador,2012,0.0,0.0,0.0
Ecuador,2013,0.0,0.0,0.0
Ecuador,2014,0.0,0.0,0.0
Ecuador,2015,0.0,0.0,0.0
Ecuador,2016,0.0,0.0,0.0
Egypt,1980,0.0,0.0,
Egypt,1981,0.0,0.0,0.0
Egypt,1982,0.0,0.0,0.0
Egypt,1983,0.0,0.0,0.0
Egypt,1984,0.0,0.0,0.0
Egypt,1985,0.0,0.0,0.0
Egypt,1986,0.0,0.0,0.0
Egypt,1987,0.0,0.0,0.0
Egypt,1988,0.0,0.0,0.0
Egypt,1989,0.0,0.0,0.0
Egypt,1990,0.0,0.0,0.0
Egypt,1991,0.0,0.0,0.0
Egypt,1992,0.0,0.0,0.0
Egypt,1993,0.0,0.0,0.0
Egypt,1994,0.0,0.0,0.0
Egypt,1995,0.0,0.0,0.0
Egypt,1996,0.0,0.0,0.0
Egypt,1997,0.0,0.0,0.0
Egypt,1998,0.0,0.0,0.0
Egypt,1999,0.294,4.212,0.294
Egypt,2000,0.438,6.136,0.143
Egypt,2001,0.279,3.835,-0.159
Egypt,2002,0.279,3.755,0.0
Egypt,2003,0.279,3.678,0.0
Egypt,2004,0.249,3.214,-0.03
Egypt,2005,0.189,2.387,-0.06
Egypt,2006,0.189,2.341,0.0
Egypt,2007,0.189,2.296,0.0
Egypt,2008,0.189,2.251,0.0
Egypt,2009,0.521,6.093,0.332
Egypt,2010,0.287,3.288,-0.234
Egypt,2011,0.068,0.762,-0.219
Egypt,2012,0.159,1.738,0.091
Egypt,2013,0.023,0.243,-0.136
Egypt,2014,0.0,0.0,-0.023
Egypt,2015,0.0,0.0,0.0
Egypt,2016,0.0,0.0,0.0
El Salvador,1980,0.0,0.0,
El Salvador,1981,0.0,0.0,0.0
El Salvador,1982,0.0,0.0,0.0
El Salvador,1983,0.0,0.0,0.0
El Salvador,1984,0.0,0.0,0.0
El Salvador,1985,0.0,0.0,0.0
El Salvador,1986,0.0,0.0,0.0
El Salvador,1987,0.0,0.0,0.0
El Salvador,1988,0.0,0.0,0.0
El Salvador,1989,0.0,0.0,0.0
El Salvador,1990,0.0,0.0,0.0
El Salvador,1991,0.0,0.0,0.0
El Salvador,1992,0.0,0.0,0.0
El Salvador,1993,0.0,0.0,0.0
El Salvador,1994,0.0,0.0,0.0
El Salvador,1995,0.0,0.0,0.0
El Salvador,1996,0.0,0.0,0.0
El Salvador,1997,0.0,0.0,0.0
El Salvador,1998,0.0,0.0,0.0
El Salvador,1999,0.0,0.0,0.0
El Salvador,2000,0.0,0.0,0.0
El Salvador,2001,0.0,0.0,0.0
El Salvador,2002,0.0,0.0,0.0
El Salvador,2003,0.0,0.0,0.0
El Salvador,2004,0.0,0.0,0.0
El Salvador,2005,0.0,0.0,0.0
El Salvador,2006,0.0,0.0,0.0
El Salvador,2007,0.0,0.0,0.0
El Salvador,2008,0.0,0.0,0.0
El Salvador,2009,0.0,0.0,0.0
El Salvador,2010,0.0,0.0,0.0
El Salvador,2011,0.0,0.0,0.0
El Salvador,2012,0.0,0.0,0.0
El Salvador,2013,0.0,0.0,0.0
El Salvador,2014,0.0,0.0,0.0
El Salvador,2015,0.0,0.0,0.0
El Salvador,2016,0.0,0.0,0.0
Equatorial Guinea,1980,0.0,0.0,
Equatorial Guinea,1981,0.0,0.0,0.0
Equatorial Guinea,1982,0.0,0.0,0.0
Equatorial Guinea,1983,0.0,0.0,0.0
Equatorial Guinea,1984,0.0,0.0,0.0
Equatorial Guinea,1985,0.0,0.0,0.0
Equatorial Guinea,1986,0.0,0.0,0.0
Equatorial Guinea,1987,0.0,0.0,0.0
Equatorial Guinea,1988,0.0,0.0,0.0
Equatorial Guinea,1989,0.0,0.0,0.0
Equatorial Guinea,1990,0.0,0.0,0.0
Equatorial Guinea,1991,0.0,0.0,0.0
